,eventNumber,leftMinusRight,sumSignal,topMinusBottom,xField,yField,timeStamp
27552,0.0,-0.0015428250189870596,-0.0037546190433204174,-0.0028067072853446007,0.0,0.0,551.04
27553,0.0,-0.0012268545106053352,-0.003438648534938693,-0.003122677793726325,0.0,0.0,551.0600000000001
27554,0.0,-0.0012268545106053352,-0.003122677793726325,-0.0028067072853446007,0.0,0.0,551.08
27555,0.0,-0.0012268545106053352,-0.004070589784532785,-0.003122677793726325,0.0,0.0,551.1
27556,0.0,-0.0018587956437841058,-0.0037546190433204174,-0.003122677793726325,0.0,0.0,551.12
27557,0.0,-0.0005949133192189038,-0.0037546190433204174,-0.003122677793726325,0.0,0.0,551.14
27558,0.0,-0.000910883885808289,-0.004070589784532785,-0.0024907367769628763,0.0,0.0,551.16
27559,0.0,-0.0018587956437841058,-0.004070589784532785,-0.003122677793726325,0.0,0.0,551.1800000000001
27560,0.0,-0.0012268545106053352,-0.0037546190433204174,-0.0028067072853446007,0.0,0.0,551.2
27561,0.0,-0.0012268545106053352,-0.004070589784532785,-0.003122677793726325,0.0,0.0,551.22
27562,0.0,-0.000910883885808289,-0.0037546190433204174,-0.0024907367769628763,0.0,0.0,551.24
27563,0.0,-0.0005949133192189038,-0.004386560060083866,-0.0024907367769628763,0.0,0.0,551.26
27564,0.0,-0.000910883885808289,-0.0037546190433204174,-0.0028067072853446007,0.0,0.0,551.28
27565,0.0,-0.0018587956437841058,-0.004386560060083866,-0.0028067072853446007,0.0,0.0,551.3000000000001
27566,0.0,-0.0015428250189870596,-0.004386560060083866,-0.003122677793726325,0.0,0.0,551.32
27567,0.0,-0.0005949133192189038,-0.004070589784532785,-0.0024907367769628763,0.0,0.0,551.34
27568,0.0,-0.0012268545106053352,-0.0037546190433204174,-0.0024907367769628763,0.0,0.0,551.36
27569,0.0,-0.0005949133192189038,-0.004702530801296234,-0.003122677793726325,0.0,0.0,551.38
27570,0.0,-0.000910883885808289,-0.004070589784532785,-0.003122677793726325,0.0,0.0,551.4
27571,0.0,-0.0012268545106053352,-0.004070589784532785,-0.0028067072853446007,0.0,0.0,551.42
27572,0.0,-0.000910883885808289,-0.004070589784532785,-0.002174766268581152,0.0,0.0,551.44
27573,0.0,-0.0005949133192189038,-0.004386560060083866,-0.0024907367769628763,0.0,0.0,551.46
27574,0.0,-0.0015428250189870596,-0.0037546190433204174,-0.003438648534938693,0.0,0.0,551.48
27575,0.0,-0.0012268545106053352,-0.004386560060083866,-0.0024907367769628763,0.0,0.0,551.5
27576,0.0,-0.0012268545106053352,-0.004386560060083866,-0.003122677793726325,0.0,0.0,551.52
27577,0.0,-0.0005949133192189038,-0.004386560060083866,-0.0024907367769628763,0.0,0.0,551.54
27578,0.0,-0.0015428250189870596,-0.004070589784532785,-0.002174766268581152,0.0,0.0,551.5600000000001
27579,0.0,-0.0012268545106053352,-0.004386560060083866,-0.0024907367769628763,0.0,0.0,551.58
27580,0.0,-0.000910883885808289,-0.004386560060083866,-0.0015428250189870596,0.0,0.0,551.6
27581,0.0,-0.0002789427526295185,-0.004702530801296234,-0.0018587956437841058,0.0,0.0,551.62
27582,0.0,3.703647234942764e-05,-0.005018501076847315,-0.0018587956437841058,0.0,0.0,551.64
27583,0.0,-0.0005949133192189038,-0.004386560060083866,-0.0012268545106053352,0.0,0.0,551.66
27584,0.0,3.703647234942764e-05,-0.005334471818059683,-0.0015428250189870596,0.0,0.0,551.6800000000001
27585,0.0,3.703647234942764e-05,-0.005334471818059683,-0.0018587956437841058,0.0,0.0,551.7
27586,0.0,-0.0012268545106053352,-0.004702530801296234,-0.0018587956437841058,0.0,0.0,551.72
27587,0.0,-0.000910883885808289,-0.004702530801296234,-0.0018587956437841058,0.0,0.0,551.74
27588,0.0,-0.0005949133192189038,-0.004702530801296234,-0.0018587956437841058,0.0,0.0,551.76
27589,0.0,-0.0005949133192189038,-0.005334471818059683,-0.002174766268581152,0.0,0.0,551.78
